,Property,Price_Range,Location,Agency,Unit,Unit_Price (euro),Rooms,Area (squared meter),Bathrooms,Stage
2571,"Appartement 2 chambres 8 rue Marguerite Mongenast-Servais, Dommeldange, Luxembourg","€ 1,240,000",Luxembourg,ZEN IMMO,"Appartement 2 chambres 8 rue Marguerite Mongenast-Servais, Dommeldange, Luxembourg",1240000,2,100,1,T
2572,"Appartement 2 chambres rez-de-chaussée, Diekirch, Diekirch","€ 580,000",Diekirch,Good Address Sàrl-S,"Appartement 2 chambres rez-de-chaussée, Diekirch, Diekirch",580000,2,70,,T
2573,"Maison individuelle 130 m², Pétange, Pétange","€ 689,000",Pétange,ImmoLorena,"Maison individuelle 130 m², Pétange, Pétange",689000,4,130,3,
2574,"Maison individuelle 175 m², Rodange, Pétange","€ 1,295,000",Pétange,ImmoLorena,"Maison individuelle 175 m², Rodange, Pétange",1295000,3,175,1,
2575,"Maison individuelle 150 m², Sandweiler, Sandweiler","€ 1,450,000",Sandweiler,Hestia Group Coldwell Banker,"Maison individuelle 150 m², Sandweiler, Sandweiler",1450000,,150,,
2576,"Penthouse 137 m² avec terrasse, Mamer, Mamer","€ 1,350,000",Mamer,Immostep sarl,"Penthouse 137 m² avec terrasse, Mamer, Mamer",1350000,3,137,1,2
2577,"Maison individuelle 54 rue de hesperange, Itzig, Hesperange","€ 2,295,000",Hesperange,ImmoLogic,"Maison individuelle 54 rue de hesperange, Itzig, Hesperange",2295000,4,215,3,
2578,Appartements dans programme neuf à Lac de la Haute Sûre,"€ 562,444 - € 693,735",Lac de la Haute Sûre,Romabau,"Appartement 1 chambre neuf, rez-de-chaussée, Harlange, Lac de la Haute Sûre",562444,1,62,,1
2579,Appartements dans programme neuf à Lac de la Haute Sûre,"€ 562,444 - € 693,735",Lac de la Haute Sûre,Romabau,"Appartement 1 chambre neuf, rez-de-chaussée, Harlange, Lac de la Haute Sûre",562444,1,62,,T
2580,Appartements dans programme neuf à Lac de la Haute Sûre,"€ 562,444 - € 693,735",Lac de la Haute Sûre,Romabau,"Appartement 2 chambres neuf, rez-de-chaussée, Harlange, Lac de la Haute Sûre",693735,2,84,,1
2581,Appartements dans programme neuf à Lac de la Haute Sûre,"€ 562,444 - € 693,735",Lac de la Haute Sûre,Romabau,"Appartement 2 chambres neuf, rez-de-chaussée, Harlange, Lac de la Haute Sûre",693735,2,84,,T
2582,Appartements et Duplex dans programme neuf à Bettendorf,"€ 768,030 - € 934,403",Bettendorf,Romabau,"Appartement 3 chambres neuf, rez-de-chaussée, Moestroff, Bettendorf",768030,3,117,,T
2583,Appartements et Duplex dans programme neuf à Bettendorf,"€ 768,030 - € 934,403",Bettendorf,Romabau,"Duplex à vendre, Moestroff, Bettendorf",934403,3,143,,
2584,Duplex et Appartements dans programme neuf à Bettendorf,"€ 687,926 - € 1,001,124",Bettendorf,Romabau,"Appartement 2 chambres neuf, rez-de-chaussée, Moestroff, Bettendorf",687926,2,105,,T
2585,Duplex et Appartements dans programme neuf à Bettendorf,"€ 687,926 - € 1,001,124",Bettendorf,Romabau,"Duplex à vendre, Moestroff, Bettendorf",820930,3,127,,
2586,Duplex et Appartements dans programme neuf à Bettendorf,"€ 687,926 - € 1,001,124",Bettendorf,Romabau,"Duplex à vendre, Moestroff, Bettendorf",1001124,4,152,,
2587,"Appartement 3 chambres neuf, rez-de-chaussée, Rodange, Pétange","€ 855,000",Pétange,No Stress Immobilière,"Appartement 3 chambres neuf, rez-de-chaussée, Rodange, Pétange",855000,3,137,2,T
2588,"Maison individuelle 165 m², Schrassig, Schuttrange","€ 1,700,000",Schuttrange,SIMPLY REAL ESTATE,"Maison individuelle 165 m², Schrassig, Schuttrange",1700000,4,165,1,
2589,"Maison jumelée / mitoyenne 330 m², excellent état, Rodange, Pétange","€ 1,195,000",Pétange,A-Z Immobilière,"Maison jumelée / mitoyenne 330 m², excellent état, Rodange, Pétange",1195000,4,330,2,
2590,"Maison individuelle 216 m², excellent état, Lamadelaine, Pétange","€ 785,000",Pétange,A-Z Immobilière,"Maison individuelle 216 m², excellent état, Lamadelaine, Pétange",785000,3,216,2,
2591,"Maison individuelle 140 m², à rénover, Lamadelaine, Pétange","€ 1,095,000",Pétange,A-Z Immobilière,"Maison individuelle 140 m², à rénover, Lamadelaine, Pétange",1095000,4,140,1,
2592,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette","€ 530,000",Esch-sur-Alzette,A-Z Immobilière,"Appartement 1 chambre troisième étage, Al-Esch, Esch-sur-Alzette",530000,1,66,1,3
2593,"Maison individuelle 370 m², Gonderange, Junglinster","€ 1,985,000",Junglinster,KIFFER & PARTNERS Sàrl-S,"Maison individuelle 370 m², Gonderange, Junglinster",1985000,4,370,3,
2594,"Appartement 1 chambre am pesch, Petit-Nobressart, Ell","€ 560,462",Ell,JOST Immo,"Appartement 1 chambre am pesch, Petit-Nobressart, Ell",560462,1,68,1,T
2595,"Maison individuelle Rue J B Neuens, Mersch, Mersch","€ 2,250,000",Mersch,LIVIN REAL ESTATE,"Maison individuelle Rue J B Neuens, Mersch, Mersch",2250000,5,420,1,
2596,"Maison individuelle 213 m², neuve, Wasserbillig, Mertert",Prix sur demande,Mertert,EIFEL HAUS,"Maison individuelle 213 m², neuve, Wasserbillig, Mertert",,3,213,1,
2597,"Maison individuelle 188 m², neuve, Wasserbillig, Mertert",Prix sur demande,Mertert,EIFEL HAUS,"Maison individuelle 188 m², neuve, Wasserbillig, Mertert",,4,188,1,
2598,"Maison individuelle 214 m², neuve, Wasserbillig, Mertert",Prix sur demande,Mertert,EIFEL HAUS,"Maison individuelle 214 m², neuve, Wasserbillig, Mertert",,4,214,1,
2599,"Maison individuelle 53, rue Guillaume, Pétange, Pétange","€ 1,279,000",Pétange,K-Lux Promotion,"Maison individuelle 53, rue Guillaume, Pétange, Pétange",1279000,3,220,2,
2600,"Penthouse 127 m² avec terrasse, Weimerskirch, Luxembourg","€ 1,195,000",Luxembourg,RE/MAX Immo Specialists,"Penthouse 127 m² avec terrasse, Weimerskirch, Luxembourg",1195000,3,127,1,3
2601,"Maison individuelle 147 m², Sandweiler, Sandweiler","€ 1,169,000",Sandweiler,XL IMMOBILIER,"Maison individuelle 147 m², Sandweiler, Sandweiler",1169000,5,147,2,
2602,"Appartement 3 chambres neuf, rez-de-chaussée, Sandweiler, Sandweiler","€ 1,430,000",Sandweiler,MATTONA Sarl,"Appartement 3 chambres neuf, rez-de-chaussée, Sandweiler, Sandweiler",1430000,3,107,2,T
2603,"Appartement 2 chambres neuf, rez-de-chaussée, Echternach, Echternach","€ 835,000",Echternach,Actuel Immobilière Sàrl,"Appartement 2 chambres neuf, rez-de-chaussée, Echternach, Echternach",835000,2,136,1,T
2604,"Maison individuelle 138 m², neuve, Flebour, Michelau, Bourscheid","€ 865,000",Bourscheid,Actuel Immobilière Sàrl,"Maison individuelle 138 m², neuve, Flebour, Michelau, Bourscheid",865000,3,138,1,
2605,"Appartement 1 chambre neuf, deuxième étage, Muhlenbach, Luxembourg","€ 639,000",Luxembourg,Actuel Immobilière Sàrl,"Appartement 1 chambre neuf, deuxième étage, Muhlenbach, Luxembourg",639000,1,59,,2
2606,"Penthouse neuf, 78 m², Muhlenbach, Luxembourg","€ 895,000",Luxembourg,Actuel Immobilière Sàrl,"Penthouse neuf, 78 m², Muhlenbach, Luxembourg",895000,1,78,,4
2607,"Appartement 1 chambre neuf, premier étage, Neudorf-Weimershof, Luxembourg","€ 795,000",Luxembourg,Actuel Immobilière Sàrl,"Appartement 1 chambre neuf, premier étage, Neudorf-Weimershof, Luxembourg",795000,1,64,,1
2608,"Appartement 1 chambre neuf, deuxième étage, Muhlenbach, Luxembourg","€ 639,000",Luxembourg,Actuel Immobilière Sàrl,"Appartement 1 chambre neuf, deuxième étage, Muhlenbach, Luxembourg",639000,1,54,,2
2609,"Maison individuelle 116 m², neuve, Flebour, Michelau, Bourscheid","€ 795,000",Bourscheid,Actuel Immobilière Sàrl,"Maison individuelle 116 m², neuve, Flebour, Michelau, Bourscheid",795000,4,116,1,
2610,"Appartement 2 chambres neuf, rez-de-chaussée, Grevenmacher, Grevenmacher","€ 1,025,000",Grevenmacher,MATTONA Sarl,"Appartement 2 chambres neuf, rez-de-chaussée, Grevenmacher, Grevenmacher",1025000,2,89,,T
2611,"Appartement 1 chambre neuf, troisième étage, Neudorf-Weimershof, Luxembourg","€ 740,000",Luxembourg,Actuel Immobilière Sàrl,"Appartement 1 chambre neuf, troisième étage, Neudorf-Weimershof, Luxembourg",740000,1,58,,3
2612,"Duplex à vendre, Mamer",Prix sur demande,Mamer,RE/MAX IMMO EVOLUTION,"Duplex à vendre, Mamer",,4,180,2,
2613,"Appartement 2 chambres rez-de-chaussée, Niederkorn, Differdange","€ 699,900",Differdange,RE/MAX IMMO EVOLUTION,"Appartement 2 chambres rez-de-chaussée, Niederkorn, Differdange",699900,2,75,2,T
2614,"Maison jumelée / mitoyenne rue du Parc, Clervaux, Clervaux","€ 1,450,000",Clervaux,Park Agence,"Maison jumelée / mitoyenne rue du Parc, Clervaux, Clervaux",1450000,5,220,2,
2615,"Appartement 1 chambre deuxième étage, Rodange, Pétange","€ 598,000",Pétange,Immo-Maxma Sàrl,"Appartement 1 chambre deuxième étage, Rodange, Pétange",598000,1,80,1,2
2616,"Appartement deuxième étage, Neudorf-Weimershof, Luxembourg","€ 2,290,000",Luxembourg,RE/MAX SWEET HOME,"Appartement deuxième étage, Neudorf-Weimershof, Luxembourg",2290000,5,240,2,2
2617,"Appartement 2 chambres quatrième étage, Kayl, Kayl","€ 669,000",Kayl,SIGO,"Appartement 2 chambres quatrième étage, Kayl, Kayl",669000,2,93,1,4
2618,"Maison individuelle 110 m², Pétange, Pétange","€ 620,000",Pétange,ImmoLorena,"Maison individuelle 110 m², Pétange, Pétange",620000,3,110,1,
2619,"Maison individuelle 22, Rue de la Sure, Reisdorf, Reisdorf","€ 1,195,000",Reisdorf,Idéal Lux Immo,"Maison individuelle 22, Rue de la Sure, Reisdorf, Reisdorf",1195000,3,170,1,
2620,"Maison jumelée / mitoyenne 30, Rue Michel Rodange, Larochette, Larochette","€ 680,000",Larochette,Idéal Lux Immo,"Maison jumelée / mitoyenne 30, Rue Michel Rodange, Larochette, Larochette",680000,3,145,1,
2621,"Maison individuelle 150 m², excellent état, Bettembourg, Bettembourg","€ 997,000",Bettembourg,K-Lux Promotion,"Maison individuelle 150 m², excellent état, Bettembourg, Bettembourg",997000,3,150,2,
2622,"Appartement 1 chambre deuxième étage, Differdange, Lasauvage, Differdange","€ 410,000",Differdange,La Villette,"Appartement 1 chambre deuxième étage, Differdange, Lasauvage, Differdange",410000,1,64,,2
2623,"Triplex à vendre, Wormeldange, Wormeldange-Haut","€ 798,000",Wormeldange,Patrimonew Immobilière Sàrl,"Triplex à vendre, Wormeldange, Wormeldange-Haut",798000,5,160,1,
2624,"Maison individuelle 18, Rue de Tétange, Kayl, Kayl","€ 2,350,000",Kayl,AA + Immo,"Maison individuelle 18, Rue de Tétange, Kayl, Kayl",2350000,,313,,
2625,"Appartement 1 chambre troisième étage, Ville Haute, Luxembourg","€ 740,000",Luxembourg,AA + Immo,"Appartement 1 chambre troisième étage, Ville Haute, Luxembourg",740000,1,49,,3
2626,"Maison jumelée / mitoyenne 165 m², Dudelange, Dudelange","€ 1,385,000",Dudelange,Roxy Immobilière,"Maison jumelée / mitoyenne 165 m², Dudelange, Dudelange",1385000,3,165,2,
2627,"Appartement 1 chambre troisième étage, Dudelange, Dudelange","€ 545,000",Dudelange,Roxy Immobilière,"Appartement 1 chambre troisième étage, Dudelange, Dudelange",545000,1,69,1,3
2628,"Maison individuelle 146 m², Tétange, Kayl","€ 730,000",Kayl,No Stress Immobilière,"Maison individuelle 146 m², Tétange, Kayl",730000,4,146,2,
2629,"Maison individuelle 198 m², neuve, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,391,000",Mondorf-les-Bains,No Stress Immobilière,"Maison individuelle 198 m², neuve, Mondorf-les-Bains, Mondorf-les-Bains",1391000,3,198,2,
2630,"Maison individuelle 224 m², neuve, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,585,000",Mondorf-les-Bains,No Stress Immobilière,"Maison individuelle 224 m², neuve, Mondorf-les-Bains, Mondorf-les-Bains",1585000,4,224,3,
2631,"Appartement 3 chambres neuf, premier étage, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,205,000",Mondorf-les-Bains,No Stress Immobilière,"Appartement 3 chambres neuf, premier étage, Mondorf-les-Bains, Mondorf-les-Bains",1205000,3,125,2,1
2632,"Appartement 3 chambres neuf, premier étage, Rodange, Pétange","€ 745,000",Pétange,No Stress Immobilière,"Appartement 3 chambres neuf, premier étage, Rodange, Pétange",745000,3,118,2,1
2633,"Appartement 1 chambre deuxième étage, Dudelange, Dudelange","€ 537,000",Dudelange,COPA Immo,"Appartement 1 chambre deuxième étage, Dudelange, Dudelange",537000,1,50,1,2
2634,"Appartement 1 chambre deuxième étage, Tétange, Kayl","€ 479,000",Kayl,Serenity Immo,"Appartement 1 chambre deuxième étage, Tétange, Kayl",479000,1,57,1,2
2635,"Maison individuelle 74, Grand rue, Wasserbillig, Mertert","€ 835,000",Mertert,GEI Sarl,"Maison individuelle 74, Grand rue, Wasserbillig, Mertert",835000,3,107,1,
2636,"Appartement 2 chambres rez-de-chaussée, Bonnevoie-Verlorenkost, Luxembourg","€ 840,000",Luxembourg,Felice Capraro Immobilière,"Appartement 2 chambres rez-de-chaussée, Bonnevoie-Verlorenkost, Luxembourg",840000,2,80,1,T
2637,"Maison individuelle 130 m², Dudelange, Dudelange","€ 720,000",Dudelange,Felice Capraro Immobilière,"Maison individuelle 130 m², Dudelange, Dudelange",720000,4,130,2,
2638,"Maison individuelle 160 m², Wiltz, Wiltz","€ 825,000",Wiltz,QR Immo services Sàrl,"Maison individuelle 160 m², Wiltz, Wiltz",825000,4,160,1,
2639,"Appartement 1 chambre Rue St Vincent, Al-Esch, Esch-sur-Alzette","€ 595,000",Esch-sur-Alzette,Nëttelratt Promotion,"Appartement 1 chambre Rue St Vincent, Al-Esch, Esch-sur-Alzette",595000,1,72,1,T
2640,"Appartement 2 chambres 14, Op der Virstad, Goesdorf, Goesdorf","€ 580,000",Goesdorf,Immobilière de l'Attert,"Appartement 2 chambres 14, Op der Virstad, Goesdorf, Goesdorf",580000,2,80,1,T
2641,"Duplex à vendre, Oberpallen","€ 650,000",Beckerich,Immobilière de l'Attert,"Duplex à vendre, Oberpallen",650000,3,92,,
2642,"Maison individuelle 145 m², neuve, Moesdorf, Mersch","€ 1,399,000",Mersch,DAN BECK Immobilière,"Maison individuelle 145 m², neuve, Moesdorf, Mersch",1399000,4,145,2,
2643,Appartements dans programme neuf à Habscht,"€ 765,000",Habscht,MOVILLIAT Construction SA,"Appartement 2 chambres neuf, rez-de-chaussée, Eischen, Gaichel, Habscht",765000,2,88,1,T
2644,Maisons individuelles dans programme neuf à Sanem,"€ 1,154,085 - € 1,473,808",Sanem,MOVILLIAT Construction SA,"Maison individuelle 285 m², neuve, Sanem, Sanem",1154085,3,285,2,
2645,Maisons individuelles dans programme neuf à Sanem,"€ 1,154,085 - € 1,473,808",Sanem,MOVILLIAT Construction SA,"Maison individuelle 285 m², neuve, Sanem, Sanem",1155273,3,285,2,
2646,Maisons individuelles dans programme neuf à Sanem,"€ 1,154,085 - € 1,473,808",Sanem,MOVILLIAT Construction SA,"Maison individuelle 285 m², neuve, Sanem, Sanem",1173474,3,285,2,
2647,Maisons individuelles dans programme neuf à Sanem,"€ 1,154,085 - € 1,473,808",Sanem,MOVILLIAT Construction SA,"Maison individuelle 285 m², neuve, Sanem, Sanem",1292574,3,285,2,
2648,Maisons individuelles dans programme neuf à Sanem,"€ 1,154,085 - € 1,473,808",Sanem,MOVILLIAT Construction SA,"Maison individuelle 285 m², neuve, Sanem, Sanem",1331318,4,285,2,
2649,Maisons individuelles dans programme neuf à Sanem,"€ 1,154,085 - € 1,473,808",Sanem,MOVILLIAT Construction SA,"Maison individuelle 285 m², neuve, Sanem, Sanem",1473808,4,285,2,
2650,Maisons individuelles dans programme neuf à Sanem,"€ 1,154,085 - € 1,473,808",Sanem,MOVILLIAT Construction SA,"Maison individuelle 285 m², neuve, Sanem, Sanem",1473808,4,285,2,
2651,"Maison individuelle rue Belair, Pétange, Pétange","€ 1,200,000",Pétange,RE/MAX Immo Specialists,"Maison individuelle rue Belair, Pétange, Pétange",1200000,5,296,3,
2652,"Appartement 3 chambres Rue J-F Kennedy, Differdange, Lasauvage, Differdange","€ 659,000",Differdange,RE/MAX Immo Specialists,"Appartement 3 chambres Rue J-F Kennedy, Differdange, Lasauvage, Differdange",659000,3,116,2,1
2653,"Maison individuelle 250 m², Cap, Hagen, Steinfort","€ 2,150,000",Steinfort,RE/MAX Immo Specialists,"Maison individuelle 250 m², Cap, Hagen, Steinfort",2150000,5,250,3,
2654,"Appartement 1 chambre premier étage, Limpertsberg, Luxembourg","€ 720,000",Luxembourg,RE/MAX Immo Specialists,"Appartement 1 chambre premier étage, Limpertsberg, Luxembourg",720000,1,65,1,1
2655,"Penthouse 128 m² avec terrasse, Ville Haute, Luxembourg","€ 2,490,000",Luxembourg,RE/MAX Immo Specialists,"Penthouse 128 m² avec terrasse, Ville Haute, Luxembourg",2490000,3,128,2,6
2656,"Appartement 3 chambres premier étage, Gasperich, Luxembourg","€ 1,199,000",Luxembourg,RE/MAX Immo Specialists,"Appartement 3 chambres premier étage, Gasperich, Luxembourg",1199000,3,95,1,1
2657,"Maison individuelle 273 m², excellent état, Garnich, Garnich","€ 1,769,969",Garnich,RE/MAX Immo Specialists,"Maison individuelle 273 m², excellent état, Garnich, Garnich",1769969,5,273,3,
2658,"Appartement 1 chambre cinquième étage, Al-Esch, Esch-sur-Alzette",Prix sur demande,Esch-sur-Alzette,RE/MAX Immo Specialists,"Appartement 1 chambre cinquième étage, Al-Esch, Esch-sur-Alzette",,1,68,1,5
2659,"Appartement 2 chambres 49, Bd Royal, Ville Haute, Luxembourg","€ 1,195,000",Luxembourg,VAN MAURITS,"Appartement 2 chambres 49, Bd Royal, Ville Haute, Luxembourg",1195000,2,79,1,4
2660,"Appartement 2 chambres deuxième étage, Ingeldorf, Erpeldange-sur-Sûre","€ 598,000",Erpeldange-sur-Sûre,Immo Nord Kartheiser S.A.,"Appartement 2 chambres deuxième étage, Ingeldorf, Erpeldange-sur-Sûre",598000,2,87,1,2
2661,"Appartement excellent état, rez-de-chaussée, Tétange, Kayl","€ 848,000",Kayl,Immo Nord Kartheiser S.A.,"Appartement excellent état, rez-de-chaussée, Tétange, Kayl",848000,5,165,2,T
2662,"Appartement 1 chambre troisième étage, Bertrange, Bertrange","€ 548,000",Bertrange,Immo Nord Kartheiser S.A.,"Appartement 1 chambre troisième étage, Bertrange, Bertrange",548000,1,36,,3
2663,"Appartement 2 chambres troisième étage, Gare, Luxembourg","€ 739,000",Luxembourg,COPHILUX,"Appartement 2 chambres troisième étage, Gare, Luxembourg",739000,2,67,1,3
2664,"Maison individuelle 275 m², Bettembourg, Bettembourg","€ 1,900,000",Bettembourg,J&H Lamparski Sàrl,"Maison individuelle 275 m², Bettembourg, Bettembourg",1900000,5,275,2,
2665,"Maison individuelle 190 m², Dudelange, Dudelange","€ 1,050,000",Dudelange,ACACIO S.A,"Maison individuelle 190 m², Dudelange, Dudelange",1050000,2,190,1,
2666,"Maison jumelée / mitoyenne 185 m², Nothum, Lac de la Haute Sûre","€ 970,000",Lac de la Haute Sûre,IMMO AVENUE,"Maison jumelée / mitoyenne 185 m², Nothum, Lac de la Haute Sûre",970000,4,185,2,
2667,"Appartement 2 chambres 10, rue Jean Engling, Dommeldange, Luxembourg","€ 890,000",Luxembourg,VAN MAURITS,"Appartement 2 chambres 10, rue Jean Engling, Dommeldange, Luxembourg",890000,2,120,2,2
2668,"Appartement 3 chambres premier étage, Limpertsberg, Luxembourg","€ 1,695,000",Luxembourg,VAN MAURITS,"Appartement 3 chambres premier étage, Limpertsberg, Luxembourg",1695000,3,123,2,1
2669,"Maison individuelle 200 m², Schifflange, Schifflange","€ 950,000",Schifflange,HER-Immo,"Maison individuelle 200 m², Schifflange, Schifflange",950000,4,200,1,
2670,"Appartement 2 chambres premier étage, Dudelange, Dudelange","€ 545,000",Dudelange,HER-Immo,"Appartement 2 chambres premier étage, Dudelange, Dudelange",545000,2,64,1,1
