,property,price_range,location,property_link,agency,unit,unit_price,unit_info
830,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342833/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois","{'chambre/pièce': '1', 'superficie': '57\n m²', 'salle de bain': '1', 'étage': '3'}"
831,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/342799/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois","{'chambres/pièces': '3', 'superficie': '129\n m²', 'salle de bain': '1', 'étage': '3'}"
832,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342787/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois","{'chambre/pièce': '1', 'superficie': '55\n m²', 'étage': '2'}"
833,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/342809/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois","{'chambres/pièces': '3', 'superficie': '129\n m²', 'salle de bain': '1', 'étage': '2'}"
834,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342765/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois","{'chambre/pièce': '1', 'superficie': '57\n m²', 'salle de bain': '1', 'étage': '2'}"
835,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/342785/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,900/mois","{'chambre/pièce': '1', 'superficie': '75\n m²', 'étage': '2'}"
836,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342805/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois","{'chambre/pièce': '1', 'superficie': '59\n m²', 'étage': '2'}"
837,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/342803/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,900/mois","{'chambre/pièce': '1', 'superficie': '75\n m²', 'salle de bain': '1', 'étage': '1'}"
838,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342783/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois","{'chambre/pièce': '1', 'superficie': '57\n m²', 'salle de bain': '1', 'étage': '1'}"
839,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342775/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois","{'chambre/pièce': '1', 'superficie': '55\n m²', 'salle de bain': '1', 'étage': '1'}"
840,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/342777/,INOWAI Residential S.A.,"Appartement 3 chambres rue de Hollerich, Hollerich, Luxembourg","€ 2,850/mois","{'chambres/pièces': '3', 'superficie': '129\n m²', 'salle de bain': '1', 'étage': '1'}"
841,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/342781/,INOWAI Residential S.A.,"Appartement 1 chambre rue de Hollerich, Hollerich, Luxembourg","€ 1,750/mois","{'chambre/pièce': '1', 'superficie': '59\n m²', 'étage': '1'}"
842,"Appartement 3 chambres Rue de la Corniche, Itzig, Hesperange","€ 3,200/mois",Hesperange,https://www.immotop.lu/annonces/336481/,LIVIN REAL ESTATE,"Appartement 3 chambres Rue de la Corniche, Itzig, Hesperange","€ 3,200/mois","{'chambres/pièces': '3', 'superficie': '180\n m²', 'salle de bain': '1', 'étage': '2'}"
843,"Appartement 1 chambre rez-de-chaussée, Soleuvre, Sanem","€ 1,300/mois",Sanem,https://www.immotop.lu/annonces/327955/,Qubus Immobilier,"Appartement 1 chambre rez-de-chaussée, Soleuvre, Sanem","€ 1,300/mois","{'chambre/pièce': '1', 'superficie': '50\n m²', 'étage': 'T'}"
844,"Appartement 2 chambres avenue du Bois, Limpertsberg, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/320427/,adeQuat Immobilier Luxembourg,"Appartement 2 chambres avenue du Bois, Limpertsberg, Luxembourg","€ 2,200/mois","{'chambres/pièces': '2', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': '3'}"
845,"Maison individuelle rue Sangels, Gostingen, Flaxweiler","€ 2,100/mois",Flaxweiler,https://www.immotop.lu/annonces/481605/,Melsen Immobilière,"Maison individuelle rue Sangels, Gostingen, Flaxweiler","€ 2,100/mois","{'chambres/pièces': '4', 'salle de bain': '1'}"
846,"Maison individuelle 68 m², Dudelange, Dudelange","€ 1,350/mois",Dudelange,https://www.immotop.lu/annonces/305569/,NOVIMMO s.a.,"Maison individuelle 68 m², Dudelange, Dudelange","€ 1,350/mois","{'chambre/pièce': '1', 'superficie': '68\n m²', 'salle de bain': '1'}"
847,"Maison individuelle 600 m², Bertrange, Bertrange","€ 7,500/mois",Bertrange,https://www.immotop.lu/annonces/302463/,SIGELUX,"Maison individuelle 600 m², Bertrange, Bertrange","€ 7,500/mois","{'chambres/pièces': '3', 'superficie': '600\n m²', 'salles de bain': '3+'}"
848,"Appartement 2 chambres rue des Romains, Strassen, Strassen","€ 1,650/mois",Strassen,https://www.immotop.lu/annonces/293937/,A propos Immobilier,"Appartement 2 chambres rue des Romains, Strassen, Strassen","€ 1,650/mois","{'chambres/pièces': '2', 'superficie': '90\n m²', 'salle de bain': '1', 'étage': '3'}"
849,"Maison individuelle rue du Bois, Senningen, Senningerberg, Niederanven","€ 4,100/mois",Niederanven,https://www.immotop.lu/annonces/293197/,LIVIN REAL ESTATE,"Maison individuelle rue du Bois, Senningen, Senningerberg, Niederanven","€ 4,100/mois","{'chambres/pièces': '5+', 'superficie': '330\n m²'}"
850,"Maison individuelle Rue Herbert Schaefer, Gasperich, Luxembourg","€ 3,600/mois",Luxembourg,https://www.immotop.lu/annonces/402285/,James F. Taylor & Partners,"Maison individuelle Rue Herbert Schaefer, Gasperich, Luxembourg","€ 3,600/mois","{'chambres/pièces': '3', 'superficie': '175\n m²', 'salles de bain': '2'}"
851,"Appartement 2 chambres quatrième étage, Grevenmacher, Grevenmacher","€ 1,500/mois",Grevenmacher,https://www.immotop.lu/annonces/430747/,Immo Excellence,"Appartement 2 chambres quatrième étage, Grevenmacher, Grevenmacher","€ 1,500/mois","{'chambres/pièces': '2', 'superficie': '103\n m²', 'salle de bain': '1', 'étage': '4'}"
852,"Appartement 1 chambre rue Beck, Ville Haute, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/284867/,INOWAI Residential S.A.,"Appartement 1 chambre rue Beck, Ville Haute, Luxembourg","€ 2,300/mois","{'chambre/pièce': '1', 'superficie': '107\n m²', 'salle de bain': '1', 'étage': '3'}"
853,"Appartement 2 chambres rue Beck, Ville Haute, Luxembourg","€ 3,800/mois",Luxembourg,https://www.immotop.lu/annonces/284865/,INOWAI Residential S.A.,"Appartement 2 chambres rue Beck, Ville Haute, Luxembourg","€ 3,800/mois","{'chambres/pièces': '2', 'superficie': '190\n m²', 'étage': '4'}"
854,"Appartement 1 chambre Grand Rue, Ville Haute, Luxembourg","€ 3,200/mois",Luxembourg,https://www.immotop.lu/annonces/284861/,INOWAI Residential S.A.,"Appartement 1 chambre Grand Rue, Ville Haute, Luxembourg","€ 3,200/mois","{'chambre/pièce': '1', 'superficie': '158\n m²', 'étage': '4'}"
855,"Appartement 3 chambres rue Général Omar Bradley, Belair, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/283017/,A propos Immobilier,"Appartement 3 chambres rue Général Omar Bradley, Belair, Luxembourg","€ 2,600/mois","{'chambres/pièces': '3', 'superficie': '119\n m²', 'salles de bain': '2', 'étage': '2'}"
856,"Appartement 2 chambres quatrième étage, Belair, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/282453/,LIVIN REAL ESTATE,"Appartement 2 chambres quatrième étage, Belair, Luxembourg","€ 2,800/mois","{'chambres/pièces': '2', 'superficie': '112\n m²', 'salle de bain': '1', 'étage': '4'}"
857,"Appartement 1 chambre rue Principale, Wormeldange, Wormeldange-Haut, Wormeldange","€ 1,200/mois",Wormeldange,https://www.immotop.lu/annonces/245151/,Claude Michels Immobilière,"Appartement 1 chambre rue Principale, Wormeldange, Wormeldange-Haut, Wormeldange","€ 1,200/mois","{'chambre/pièce': '1', 'superficie': '63\n m²', 'salle de bain': '1', 'étage': '1'}"
858,"Penthouse neuf, 147 m², Merl, Luxembourg","€ 4,350/mois",Luxembourg,https://www.immotop.lu/annonces/351499/,INOWAI Residential S.A.,"Penthouse neuf, 147 m², Merl, Luxembourg","€ 4,350/mois","{'chambres/pièces': '3', 'superficie': '147\n m²', 'étage': '4'}"
859,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/351525/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,850/mois","{'chambres/pièces': '2', 'superficie': '108\n m²', 'salle de bain': '1', 'étage': '2'}"
860,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/351521/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois","{'chambres/pièces': '2', 'superficie': '103\n m²', 'salle de bain': '1', 'étage': '2'}"
861,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/351505/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,850/mois","{'chambres/pièces': '2', 'superficie': '108\n m²', 'salle de bain': '1', 'étage': '1'}"
862,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/351503/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois","{'chambres/pièces': '2', 'superficie': '103\n m²', 'salle de bain': '1', 'étage': '1'}"
863,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,850/mois",Luxembourg,https://www.immotop.lu/annonces/351517/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,850/mois","{'chambres/pièces': '2', 'superficie': '108\n m²', 'salle de bain': '1', 'étage': 'T'}"
864,"Appartement 1 chambre rue Johny Flick, Merl, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/351509/,INOWAI Residential S.A.,"Appartement 1 chambre rue Johny Flick, Merl, Luxembourg","€ 1,900/mois","{'chambre/pièce': '1', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': 'T'}"
865,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois",Luxembourg,https://www.immotop.lu/annonces/351513/,INOWAI Residential S.A.,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,650/mois","{'chambres/pièces': '2', 'superficie': '103\n m²', 'salle de bain': '1', 'étage': 'T'}"
866,"Appartement 1 chambre rue Johny Flick, Merl, Luxembourg","€ 1,850/mois",Luxembourg,https://www.immotop.lu/annonces/351491/,INOWAI Residential S.A.,"Appartement 1 chambre rue Johny Flick, Merl, Luxembourg","€ 1,850/mois","{'chambre/pièce': '1', 'superficie': '54\n m²', 'salle de bain': '1', 'étage': 'T'}"
867,"Appartement 1 chambre Grand Rue, Roeser, Roeser","€ 1,350/mois",Roeser,https://www.immotop.lu/annonces/218973/,A propos Immobilier,"Appartement 1 chambre Grand Rue, Roeser, Roeser","€ 1,350/mois","{'chambre/pièce': '1', 'superficie': '54\n m²', 'salle de bain': '1', 'étage': '2'}"
868,"Studio à louer, Bertrange","€ 1,370/mois",Bertrange,https://www.immotop.lu/annonces/481661/,MKA Malou KNAFF Sàrl,"Studio à louer, Bertrange","€ 1,370/mois","{'superficie': '37\n m²', 'salle de bain': '1'}"
869,"Appartement 2 chambres premier étage, Bereldange, Walferdange","€ 1,500/mois",Walferdange,https://www.immotop.lu/annonces/216355/,Immo Center,"Appartement 2 chambres premier étage, Bereldange, Walferdange","€ 1,500/mois","{'chambres/pièces': '2', 'superficie': '70\n m²', 'salle de bain': '1', 'étage': '1'}"
870,"Maison individuelle 14 m², Flaxweiler, Flaxweiler","€ 1,000/mois",Flaxweiler,https://www.immotop.lu/annonces/199001/,EVA Real Estate,"Maison individuelle 14 m², Flaxweiler, Flaxweiler","€ 1,000/mois","{'chambre/pièce': '1', 'superficie': '14\n m²'}"
871,"Appartement 3 chambres boulevard Grande-Duchesse Joséphine Charlotte, Belair, Luxembourg","€ 3,950/mois",Luxembourg,https://www.immotop.lu/annonces/187825/,A propos Immobilier,"Appartement 3 chambres boulevard Grande-Duchesse Joséphine Charlotte, Belair, Luxembourg","€ 3,950/mois","{'chambres/pièces': '3', 'superficie': '140\n m²', 'salles de bain': '2', 'étage': '4'}"
872,"Appartement 3 chambres excellent état, deuxième étage, Belair, Luxembourg","€ 4,200/mois",Luxembourg,https://www.immotop.lu/annonces/187823/,A propos Immobilier,"Appartement 3 chambres excellent état, deuxième étage, Belair, Luxembourg","€ 4,200/mois","{'chambres/pièces': '3', 'superficie': '170\n m²', 'salles de bain': '2', 'étage': '2'}"
873,"Maison individuelle 350 m², Limpertsberg, Luxembourg","€ 6,950/mois",Luxembourg,https://www.immotop.lu/annonces/187675/,MIM FEITLER Immobilière sàrl,"Maison individuelle 350 m², Limpertsberg, Luxembourg","€ 6,950/mois","{'chambres/pièces': '5', 'superficie': '350\n m²', 'salles de bain': '3+'}"
874,"Appartement troisième étage, Bereldange, Walferdange","€ 1,450/mois",Walferdange,https://www.immotop.lu/annonces/187405/,Immo Center,"Appartement troisième étage, Bereldange, Walferdange","€ 1,450/mois","{'superficie': '65\n m²', 'salle de bain': '1', 'étage': '3'}"
875,"Studio à louer, Dommeldange","€ 1,200/mois",Luxembourg,https://www.immotop.lu/annonces/477247/,Clic Immo,"Studio à louer, Dommeldange","€ 1,200/mois",{'superficie': '35\n m²'}
876,"Appartement 1 chambre rez-de-chaussée, Bonnevoie-Verlorenkost, Luxembourg","€ 1,799/mois",Luxembourg,https://www.immotop.lu/annonces/165789/,UMA Concept Sàrl,"Appartement 1 chambre rez-de-chaussée, Bonnevoie-Verlorenkost, Luxembourg","€ 1,799/mois","{'chambre/pièce': '1', 'superficie': '81\n m²', 'salle de bain': '1', 'étage': 'T'}"
877,"Appartement excellent état, troisième étage, Neudorf-Weimershof, Luxembourg","€ 1,400/mois",Luxembourg,https://www.immotop.lu/annonces/450051/,NG Immobilier Luxembourg - France,"Appartement excellent état, troisième étage, Neudorf-Weimershof, Luxembourg","€ 1,400/mois","{'superficie': '33\n m²', 'étage': '3'}"
878,"Appartement 2 chambres rue de Neudorf, Neudorf-Weimershof, Luxembourg","€ 2,250/mois",Luxembourg,https://www.immotop.lu/annonces/157953/,A propos Immobilier,"Appartement 2 chambres rue de Neudorf, Neudorf-Weimershof, Luxembourg","€ 2,250/mois","{'chambres/pièces': '2', 'salle de bain': '1', 'étage': 'T'}"
879,"Appartement 2 chambres rue de Luxembourg, Bertrange, Bertrange","€ 1,500/mois",Bertrange,https://www.immotop.lu/annonces/466507/,INOWAI Residential S.A.,"Appartement 2 chambres rue de Luxembourg, Bertrange, Bertrange","€ 1,500/mois","{'chambres/pièces': '2', 'superficie': '65\n m²', 'étage': '2'}"
880,"Appartement 1 chambre 69 m², Pétange, Pétange",€ 500/mois,Pétange,https://www.immotop.lu/annonces/160621/,EVA Real Estate,"Appartement 1 chambre 69 m², Pétange, Pétange",€ 500/mois,"{'chambre/pièce': '1', 'superficie': '69\n m²'}"
881,"Appartement 2 chambres neuf, rez-de-chaussée, Gare, Luxembourg","€ 4,310/mois",Luxembourg,https://www.immotop.lu/annonces/129191/,LOEWE,"Appartement 2 chambres neuf, rez-de-chaussée, Gare, Luxembourg","€ 4,310/mois","{'chambres/pièces': '2', 'superficie': '70\n m²', 'salles de bain': '2', 'étage': 'T'}"
882,"Appartement 1 chambre excellent état, troisième étage, Gare, Luxembourg","€ 1,300/mois",Luxembourg,https://www.immotop.lu/annonces/123549/,CHERRY S.A.,"Appartement 1 chambre excellent état, troisième étage, Gare, Luxembourg","€ 1,300/mois","{'chambre/pièce': '1', 'superficie': '55\n m²', 'salle de bain': '1', 'étage': '3'}"
883,"Appartement 2 chambres rue du Grünewald, Neudorf-Weimershof, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/157925/,A propos Immobilier,"Appartement 2 chambres rue du Grünewald, Neudorf-Weimershof, Luxembourg","€ 1,750/mois","{'chambres/pièces': '2', 'superficie': '73\n m²', 'salle de bain': '1', 'étage': '1'}"
884,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/147703/,LIVIN REAL ESTATE,"Appartement 2 chambres rue Johny Flick, Merl, Luxembourg","€ 2,600/mois","{'chambres/pièces': '2', 'superficie': '104\n m²', 'salle de bain': '1', 'étage': '4'}"
885,"Studio à louer, Limpertsberg","€ 1,250/mois",Luxembourg,https://www.immotop.lu/annonces/157929/,A propos Immobilier,"Studio à louer, Limpertsberg","€ 1,250/mois","{'superficie': '37\n m²', 'salle de bain': '1'}"
886,"Appartement 2 chambres Wäistrooss, Schengen, Schengen","€ 2,000/mois",Schengen,https://www.immotop.lu/annonces/147927/,Melsen Immobilière,"Appartement 2 chambres Wäistrooss, Schengen, Schengen","€ 2,000/mois","{'chambres/pièces': '2', 'superficie': '98\n m²', 'étage': '2'}"
887,"Appartement 1 chambre neuf, troisième étage, Gasperich, Luxembourg","€ 1,650/mois",Luxembourg,https://www.immotop.lu/annonces/472917/,AXENTO,"Appartement 1 chambre neuf, troisième étage, Gasperich, Luxembourg","€ 1,650/mois","{'chambre/pièce': '1', 'superficie': '49\n m²', 'salle de bain': '1', 'étage': '3'}"
888,"Appartement 3-5 Avenue de la Gare, Gare, Luxembourg","€ 3,400/mois",Luxembourg,https://www.immotop.lu/annonces/129195/,LOEWE,"Appartement 3-5 Avenue de la Gare, Gare, Luxembourg","€ 3,400/mois","{'superficie': '50\n m²', 'salle de bain': '1', 'étage': 'T'}"
889,"Appartement 2 chambres rue Glesener, Gare, Luxembourg","€ 2,250/mois",Luxembourg,https://www.immotop.lu/annonces/153599/,INOWAI Residential S.A.,"Appartement 2 chambres rue Glesener, Gare, Luxembourg","€ 2,250/mois","{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '4'}"
890,"Appartement 1 chambre deuxième étage, Belair, Luxembourg","€ 1,250/mois",Luxembourg,https://www.immotop.lu/annonces/482779/,HD33,"Appartement 1 chambre deuxième étage, Belair, Luxembourg","€ 1,250/mois","{'chambre/pièce': '1', 'superficie': '40\n m²', 'salle de bain': '1', 'étage': '2'}"
