,Property,Price_Range,Location,Link,Agency,Unit,Unit_Price_euro,Unit_Type,Rooms,Area_sqm,Bathrooms,Stage
615,"Studio à louer, Dudelange","€ 1,200/mois",Dudelange,https://www.immotop.lu/annonces/37285/,Immoluxury,"Studio à louer, Dudelange",1200.0,Studio,,18.0,,
616,"Appartement 2 chambres 94 m², Wobrecken, Esch-sur-Alzette","€ 1,700/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/452595/,COPA Immo,"Appartement 2 chambres 94 m², Wobrecken, Esch-sur-Alzette",1700.0,Appartement,2.0,94.0,,
617,"Appartement 1 chambre neuf, premier étage, Beggen, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/460607/,Bureau Immobilier Feltes,"Appartement 1 chambre neuf, premier étage, Beggen, Luxembourg",1750.0,Appartement,1.0,61.0,,1
618,"Maison individuelle rue des Romains, Strassen, Strassen","€ 2,300/mois",Strassen,https://www.immotop.lu/annonces/460571/,LIVIN REAL ESTATE,"Maison individuelle rue des Romains, Strassen, Strassen",2300.0,Maison individuelle,2.0,120.0,1.0,
619,"Appartement 2 chambres 7a, rue de Mersch, Ermsdorf, Grosbous, Grosbous","€ 1,250/mois",Grosbous,https://www.immotop.lu/annonces/380153/,Immobilière de l'Attert,"Appartement 2 chambres 7a, rue de Mersch, Ermsdorf, Grosbous, Grosbous",1250.0,Appartement,2.0,116.0,1.0,1
620,"Appartement 1 chambre neuf, premier étage, Lintgen, Lintgen","€ 1,600/mois",Lintgen,https://www.immotop.lu/annonces/459783/,Immo Pro Concept,"Appartement 1 chambre neuf, premier étage, Lintgen, Lintgen",1600.0,Appartement,1.0,83.0,,1
621,"Appartement 2 chambres rez-de-chaussée, Mamer, Mamer","€ 1,650/mois",Mamer,https://www.immotop.lu/annonces/459697/,iKSL S.à.r.l,"Appartement 2 chambres rez-de-chaussée, Mamer, Mamer",1650.0,Appartement,2.0,95.0,1.0,T
622,"Penthouse neuf, 168 m², Gasperich, Luxembourg","€ 3,950/mois",Luxembourg,https://www.immotop.lu/annonces/359317/,L'AGENCE Real Estate,"Penthouse neuf, 168 m², Gasperich, Luxembourg",3950.0,Penthouse,3.0,168.0,3.0,6
623,"Maison individuelle 160 m², excellent état, Helmsange, Walferdange","€ 3,500/mois",Walferdange,https://www.immotop.lu/annonces/440541/,L'AGENCE Real Estate,"Maison individuelle 160 m², excellent état, Helmsange, Walferdange",3500.0,Maison individuelle,5.0,160.0,1.0,
624,"Duplex à louer, Al-Esch","€ 2,000/mois",Esch-sur-Alzette,https://www.immotop.lu/annonces/15907/,RE/MAX Immo Specialists,"Duplex à louer, Al-Esch",2000.0,Duplex,2.0,125.0,1.0,
